Superficie_mq,Num_Camere,Num_Bagni,Piano,Anno_Costruzione,Distanza_Metro_m,Rumorosita_Area_dB,Distanza_Tangenziale_m,Prezzo_Vendita
96.82379803812388,1,2,0,2001,306.8519811881993,57.75323751403566,1440.7363235577573,388677.1164443667
129.21428262847286,3,2,4,1972,514.0577856282879,36.172215089624224,914.2716064002773,585115.6955999858
41.77550296316318,1,3,2,1997,569.4217469964155,42.3745593646042,137.2218212448184,204719.34412430844
95.53901575596913,4,3,3,1989,409.04854245327056,50.52917599486135,935.9611136704741,467216.2071728348
97.7964838274527,5,1,7,1955,490.33766590562766,44.40491781045026,165.83072482797738,472706.79446444416
113.45468615331932,5,2,6,1987,50.78866408040855,46.432907618235866,7745.787920989904,590606.8899591868
52.891478673657545,5,2,4,1990,1515.8405404968855,49.397486321358265,3251.6499352532715,298268.27264456946
50.38630160747171,2,2,1,1976,782.1678983144735,56.85964933413627,6531.100929697732,244519.3827610945
105.65824696850693,1,3,5,2018,234.14484520462875,48.99426346450272,3790.0081566519734,490247.3167407385
98.90954019699558,4,1,5,2006,413.6966839559722,30.303155436481838,422.2269736133274,468309.17338000744
97.5147855103763,2,2,9,1966,24.240484309272876,43.972029909822865,8469.450814616668,503191.96136167296
100.39344628490927,3,3,9,2020,21.050893009920717,54.95784275300079,6904.548602371747,530928.1764683959
69.59925835264528,4,2,5,1996,144.37354309679358,57.626736387665545,1283.482223282621,350743.97270836076
96.9676109148301,4,1,8,1962,585.1105001850577,58.17857878176105,354.77446921202534,445614.6322217689
98.79217419896044,4,2,7,1960,955.7708998966627,61.011776699620626,3653.7563042649863,477867.99261857936
68.56945745920896,5,1,7,1973,409.56599447143805,51.18437277089989,3909.8472437061014,368547.03333975206
145.9732353343427,4,1,0,2022,379.78532744087954,52.631649808696466,6814.1037234056785,641533.9568712938
104.21498762735362,1,2,4,1953,257.3411370381548,39.86091453740418,162.27823638313188,450237.0157835444
54.260895083920545,4,2,6,1995,88.12876369558097,30.0,458.41818578945305,318454.3836276736
109.6966082590149,5,1,5,1967,62.98238950757587,35.82417416422102,2735.7668091370733,536011.2690224482
60.759549893180356,4,3,4,1992,714.9763563606167,42.981624483095615,2895.9037240553944,347386.33014629665
113.61253811227357,3,1,7,1982,1312.1088508611383,36.4029544866919,102.56235032397454,505438.92120541073
124.75786737022213,3,2,2,1959,306.50597678594,47.07073059939857,1517.1762113906127,551481.5601705835
65.37953044944868,5,2,5,2022,538.5902867570936,45.379117393587435,2632.37661426052,363914.98460793897
118.90128387732966,1,3,4,2008,1229.371857165785,59.37827013902057,4017.2172281646913,519019.23293946363
102.38342780809495,1,1,7,1980,47.217779312260504,40.308635122121316,1140.053085746264,444453.1637458672
114.6618047998347,2,1,3,1977,735.885719225335,51.40581917183954,1984.38450588265,474804.4653646592
146.9037894796184,5,1,7,2009,479.62114768953427,45.802323065831594,5046.9109836714615,692251.178294104
82.63835651991388,4,2,9,1952,456.4447349020935,39.934214336731316,9230.505782729399,477207.2933075503
67.38791506927531,5,1,1,2004,173.0373969137932,42.72288546031904,785.3205509998219,329025.0036026433
63.3145671112343,2,3,8,1963,575.8378187248342,30.0,875.2397876213109,351876.08919579536
65.52569145103685,5,2,8,2007,791.8796121630809,57.483468268936335,8431.155267466902,393856.2777509148
87.68694871757687,5,2,9,1964,59.875202610518635,64.02261253748024,1512.1019714381541,453686.94016391283
100.23455924449931,2,1,9,1951,381.271599843905,47.32533882958883,3801.2524945801224,463806.44462286995
98.30072397990057,1,3,5,1973,53.38363065668027,50.29062087394311,2842.301256919099,456589.9450236879
114.81549747108072,4,2,3,2013,1030.1098132376135,47.04142159594141,1008.885012118541,521963.89521659806
90.39005675633722,2,2,3,2020,354.2692331825717,41.79908718469936,3180.1561476831857,417119.2282472397
133.6060223147195,3,1,5,1973,825.040610576363,57.04902860210876,3197.557503997661,575112.442070994
82.06029500286132,1,1,4,1976,229.50069832650314,53.19068325151615,2692.7248011317733,341219.11378232297
171.60507499768858,3,3,5,1986,66.81039934846343,30.0,314.95117612164813,787326.9518778779
108.77002043295019,1,1,6,1988,21.19249538226374,39.653892525908844,15999.858556883324,540213.5570364859
64.28527330751152,4,3,6,2012,165.30148181627996,30.0,1534.5599001529642,383160.87791264814
57.87322505816663,4,2,8,1975,140.01153902903022,65.55414345388583,3050.4139123397395,319790.71095018915
104.47417245729557,5,3,7,2014,410.89040657389273,48.28171227554261,6508.405829754016,568048.1026366709
83.29611644022447,3,3,5,1953,10.989303925304823,52.407015616962795,1651.2393523082173,418923.75386622304
111.42001482276277,1,3,5,1978,367.57925801121996,46.467048649197764,4460.666182872672,517840.54897610436
104.19712873720634,4,2,4,1950,248.6025215738424,61.02696726290087,10707.899399168517,526815.0194660285
87.81513262029382,2,1,0,1999,430.33609794566314,58.60705172594434,1333.8721474924089,345019.4785132364
64.59618845794785,4,2,8,1960,606.0319380562481,47.845208169794844,1558.9411059405782,352273.93181113695
44.554583259424064,2,1,8,2008,502.6865966029731,67.17993055675225,35399.409384905506,373008.58343944175
76.60455143798937,1,3,8,2011,2088.1365280710775,51.85318142232874,521.7849604070494,351292.5838509532
115.69196382970418,4,3,7,1985,74.40393961444089,35.39874924861178,87.03490642443565,582060.2412061827
96.42281232390611,4,3,9,2005,280.8288183588447,51.0001873751356,7187.030366385065,532817.9255688258
52.62783663864036,1,3,2,1970,276.54545522416686,55.17440657726286,5171.039489006764,263426.6828700907
95.19542777553546,4,3,0,1962,269.8296776457652,48.66775247451726,10789.779621878582,503364.5599605599
101.5595213918651,2,1,7,1958,545.0221376393158,45.88516954757038,180.007378588892,440802.73153644137
63.48427691396601,4,1,6,1960,336.50373694925077,67.64361316229969,509.4387408580464,295475.65082836215
94.61175317836583,3,3,4,2019,364.31729778099134,38.14137541284671,333.84254920469493,463331.6770688302
91.74626155338,5,2,9,1950,283.1304017430434,30.0,3450.5012629385774,511406.24851078243
55.710891065081306,2,2,6,2019,2395.7174143826746,66.19054030929846,2794.2898136916524,246667.29887565828
100.7336208104485,3,3,9,2005,1312.5076329751776,37.739526039103524,1335.7466723984219,508748.6142349308
106.82353579104704,1,1,3,1980,183.88541624490128,47.13381961501786,177.41452197744434,429208.5419966085
122.49153729525831,2,2,8,1986,59.16317429331388,46.225678449377504,3062.138264549951,568459.5303114722
121.6140615610471,5,2,9,1996,915.5560345394433,62.3174849069852,2532.7509224978967,587646.9556042983
48.669918961287266,5,2,1,1996,2933.7837071429713,64.34856379626868,359.4035495701265,222790.29272530132
61.86524880254632,1,3,8,2018,173.08578757382463,37.07624545894807,7187.712017693277,359592.4519639654
105.4510580162598,1,2,8,2007,221.41601245865834,63.569096281854,665.4946483654879,454348.44890042604
105.41357852736627,2,2,4,1985,1420.50386336883,63.384103162161814,4081.986887641874,454475.10675182426
105.45143058918144,4,2,0,1981,620.888425251643,50.193549409249705,6490.449127758639,497855.5343337529
200.0,1,2,6,2013,175.23166073614487,59.325425553198585,2598.753978522351,836916.0277320518
107.12671532079501,4,1,9,2020,434.99766146721834,60.328299539447556,850.4682430101831,493080.9263441112
124.06696920541796,3,3,9,1991,1443.255823139561,47.475721487741005,1109.9255074326065,589909.2246396982
118.62005290479607,5,3,3,1997,835.1598489818687,48.424334424496784,32540.16994102124,730405.1284099752
109.54173753917394,4,1,8,1979,677.0737538890501,55.89328047074422,1062.5647850771147,500815.7560724466
80.54192266078964,5,1,5,1970,667.79361152554,33.71475033364189,4113.513682875317,422342.57260863786
112.76907661479802,4,3,2,2009,98.01980482401126,46.46193333485411,13865.48822703466,602961.6162112711
66.81524356387285,3,2,5,1962,870.5747359169853,37.99641253696652,25813.47612753172,459626.19499701366
82.89544179779973,1,2,9,1950,161.5638784942712,64.23578202999019,2287.361542700958,377167.1540897708
75.4390935651269,3,3,5,2014,1332.2558866060706,46.34417375497673,5255.697979881015,398368.1315388753
92.45622418158968,1,2,4,1982,226.78174872784564,52.76373723093352,13891.423342561484,459250.45872095414
159.43975700020525,1,1,1,1987,974.7697532541509,47.8158806402749,1408.441169719466,627237.655676602
33.98204422224756,5,2,9,1974,154.78220669909192,47.16515914541767,872.7000738127499,251578.6960456454
110.5878057112354,3,2,9,1975,361.3157374683425,52.109662875866206,363.90523313917316,518447.92876008776
41.61852386431045,4,2,1,2008,56.520128926974095,42.69356335197865,455.608584156396,230493.37373677533
75.842044026317,3,3,6,1982,539.5797186155019,48.015176485324275,5763.343977499202,413773.9223212847
122.66851790902098,5,1,1,1990,904.1861765949292,47.94157002764912,2665.465635418466,547017.9680195778
91.92840057286388,1,2,5,1979,633.7177855738788,45.76784700131709,6207.50369960836,426646.0959324414
57.66765666212082,5,3,4,2006,370.39044542559463,53.91056907745248,4674.168884549875,351426.9975395242
68.54088872220095,2,2,3,1998,23.082642356628188,45.53004067985519,3360.224582573274,330203.8106982487
110.38793246804028,2,1,6,1997,1354.8333071786924,66.11114982411956,2819.539448094465,455989.94421672693
68.0890010484859,4,2,7,2021,611.2203939114345,56.289641080405275,148.6388980638005,345697.35366474296
96.49375768745925,5,1,3,1998,684.9433300651502,36.50689945258597,6173.6318950149725,483486.8574716744
91.36715519711441,4,2,0,1996,791.5941721441742,55.50877944038621,1623.0404891429846,410159.10207234457
70.4519895718255,4,1,0,2005,688.654279177034,43.105203024921025,2461.488760843274,324123.656274827
154.31832267975977,2,2,0,2014,290.906817197831,51.35690175405453,66.59419795343531,633340.2917827733
109.01757066954033,4,1,0,1961,661.4191427224428,42.688045593726514,8250.06396666496,508018.3654905352
29.245722400271788,2,2,4,2018,490.45034486207226,30.0,6991.116644508525,207033.96937500904
95.59362944308283,1,2,3,1955,962.1302689879781,49.782665070716064,2351.041361373793,404725.7568186044
70.14640605694836,5,3,8,2014,810.9066243456327,35.6558424115204,2583.360278659968,424737.51696611656
115.57300004388672,4,3,2,1974,21.127334355694064,54.19715388731325,3662.514814425142,556196.1470168025
66.22437784701899,2,1,6,1950,238.12119723280648,51.747848258065204,922.4092770382143,295380.4975428738
86.55790675599303,3,2,7,1981,17.66653904002529,43.961154560594196,752.7609197653608,425857.61167180445
105.14961836941372,4,1,5,1952,53.83432465620001,68.25537038023988,3362.7848653241167,473618.6841774735
115.97265582510364,1,3,9,1998,459.91188536065306,37.607125326956194,330.8593718308754,543338.6759790062
53.991107788326715,1,1,0,1968,1035.0301265968328,43.75662348743834,1815.7496143508733,205936.25447165454
79.96496292477156,3,1,7,2009,63.81712675240628,38.79308417616252,2036.315551530649,390610.1740130529
75.75164066517132,2,3,9,1978,299.90974362548513,70.4131603225922,1440.5836311952098,371797.2230578143
70.40012302278865,4,2,2,1999,1208.8796069512512,63.52244141646078,614.6888094778622,319062.6986525706
142.9636272084329,2,1,7,1951,841.8140538690703,35.77878135669569,1316.9862441777684,619242.5181592341
102.14945132882866,1,3,3,2022,366.638765978906,41.74418958346409,1235.463435974482,459364.54525193386
52.17348136994865,2,2,7,2005,738.2658811482829,42.08341341544902,2075.0388218103685,274603.0473619146
117.53585841164329,1,3,0,1966,369.7985054708362,44.492729822371444,3368.845657836449,513796.9470586757
153.664685910379,2,1,2,2009,86.04246749239182,39.572193461666856,10348.18233906614,685967.037200256
120.97395781653441,3,2,5,1985,66.61492660129724,43.94248962988712,467.0269366000372,551622.3270532377
44.4189010213796,5,2,8,2010,104.35426472223065,60.04872269059998,6191.108776635474,302538.88263087353
75.47297781401247,3,3,1,1966,216.10126545420837,69.46912336078988,1002.971240476732,345276.63144310156
128.00733447559867,3,3,0,1998,1333.4248663590465,34.55601821122577,2684.855869889082,582563.3503770237
68.76991603143658,5,3,9,2009,803.9156360201321,39.58892876732787,2373.847899768771,419320.818497061
103.31458284438685,5,2,2,1969,283.52302814133583,52.13559444380233,2442.207237630466,495498.5428404842
113.2390216028801,4,2,3,1999,339.6977940971602,34.19694360383949,3855.0997160767247,549637.6634470929
62.19208585265751,4,1,4,1952,154.35715892242823,52.39432021391225,1442.2877671246736,302041.8904431169
88.214239318146,3,2,2,1992,609.2944783355156,55.40102787129729,1153.0193175036898,392128.08120545006
20.0,3,1,9,2006,811.6813860783121,57.006525500269746,5748.593917374304,153619.63022581863
59.268370759971305,1,3,1,1999,136.49834665406826,55.12144526496236,745.7496396835886,264315.80250680004
82.4229554582052,1,3,1,2017,21.360660939309692,44.647514528435984,596.2530877436695,367811.96613371006
52.56650454105451,4,2,6,1999,488.93540763765503,48.18330438533295,47.19154499795727,287429.31742749835
138.97233911794905,4,3,8,1986,413.3531372244341,38.204724138567045,709.3619122785936,677097.9105223778
47.09575866118102,1,3,9,1995,257.1919359385145,54.64338654637626,2192.7429958347925,262131.44371813664
76.79866539909048,1,2,1,1991,516.2633380654943,66.03360267135122,2319.8773550705378,307597.8123197084
93.92221731858274,2,1,6,1964,399.9357551004282,54.62200899067389,880.7804964451323,401471.4052148785
133.23819867198347,2,2,6,1982,144.22890435814688,43.04999264172946,225.05709510666102,589585.7984781563
46.92413546461682,1,1,6,1960,253.5238641895652,59.947918526992254,4095.2522497359505,210689.6459382591
124.89491256464879,2,2,2,1969,279.4074279124338,73.65646694778937,4256.147077705021,524409.8444202065
90.3069918305876,5,2,6,1973,1061.166147618447,52.43149771613615,18407.940191866466,535224.5090893621
60.55474046856148,4,3,0,2013,1620.8695306712414,55.54472843854668,6908.642526212007,325008.7507600469
103.86310422789812,4,2,9,2014,1117.4695886394175,56.77701094066044,7813.587742168801,531568.6487953819
95.9717908672041,1,2,0,2022,635.0171739848181,33.955427341482626,4801.49138801752,422589.0213275733
71.99349368523616,3,1,4,1966,439.72962476058217,45.88877827314715,2867.4567332543347,337025.18388646335
92.09406254970057,1,3,1,2010,584.4019962325767,44.86133578469527,412.7764479743263,399734.7766916529
78.44059209414719,2,1,8,1964,1399.3367617456609,58.34866648895948,2921.0707688393186,346025.68811436923
93.40552035753744,3,1,6,2000,143.84019304248926,57.18369307894082,172.74706768321826,410863.7217592001
